activity-id,org-name,org-email,default-language,default-currency,last-updated-datetime,reporting-organisation,reporting-organisation-ref,reporting-org-type,iati-identifier,title,description,activity-status,start-planned,start-actual,end-planned,end-actual,total-commitments,total-disbursements,total-expenditure,total-incoming-funds,funding_organisations,extending_organisations,accountable_organisations,implementing_organisations,recipient-country,recipient-country-codes,recipient-country-percentages,recipient-region,recipient-region-codes,recipient-region-percentages,sector-text,sector-vocabularies,sector-codes,sector-percentages
512,Comic Relief,a.bradley@comicrelief.com,en,GBP,7/30/14 11:41,Charity Projects Ltd (Comic Relief),GB-CHC-326568,60,GB-CHC-326568-RND11UKAidMatch,Red Nose Day 2011 - UK Aid Match - Health and Education,"Education: Our goal is to enable left out and marginalised children and young people to get into, stay in and attain good quality, relevant basic education. Also where appropriate, we want to help communities improve the uptake and quality of education in their local area, thereby empowering the community and strengthening childrenâ€™s learning. Health: Our goal is to contribute to increasing access to primary health care for disadvantaged communities.",2,,7/11/12,7/14/15,,34374422,71110670,1822906,34374422,;DFID;Charity Projects Ltd (Comic Relief),,;Charity Projects Ltd (Comic Relief),;Other,,GB,,Non Specific Country (NS),,100,;,DAC;DAC,11220;12220,51;49
759,Comic Relief,a.bradley@comicrelief.com,en,GBP,7/30/14 14:25,Charity Projects Ltd (Comic Relief),GB-CHC-326568,60,GB-CHC-326568-SR12UKAidMatch,Sport Relief 2012 - UK Aid Match - Slums,"Our goal is to help slum dwellers in Africa drive programmes that lead to improvements in their communities, including securing the legal right to occupy viable land (as tenants or owners), improved access to basic services, better living conditions, and the opportunity for slum dwellers to improve their economic prospects.",2,,3/21/13,,10/1/17,20500000,11239449,468547,20500000,;DFID;DFID;DFID;Charity Projects Ltd (Comic Relief);DFID;Charity Projects Ltd (Comic Relief),,;Charity Projects Ltd (Comic Relief),;Other;Other;Other,,,,Non Specific Country (NS),,100,;;;;,DAC;DAC;DAC;DAC;DAC,14030;14050;15150;16030;12261,30;30;30;5;5
760,Comic Relief,a.bradley@comicrelief.com,en,GBP,7/30/14 15:55,Charity Projects Ltd (Comic Relief),GB-CHC-326568,60,GB-CHC-326568-RND13UKAidMatch,Red Nose Day 2013 - UK Aid Match- Women and Girls,"The aim of the programme is to contribute to a transformation in the status and lives of women and girls in Africa so that they can realise their rights and their full potential, and become equal and respected members of families, communities and society. We want Comic Reliefâ€™s funding to address changes at both the practical and structural levels and to bring about positive and enduring changes for women and girls in Africa.",2,,11/28/12,,3/1/15,48800000,9916529,167719,16800000,;DFID;DFID;Charity Projects Ltd (Comic Relief);DFID;Charity Projects Ltd (Comic Relief),,;Charity Projects Ltd (Comic Relief),;Other,,,,Non Specific Country (NS),,100,,DAC,15164,100
306,StreetInvest,felix.holman@streetinvest.org,en,GBP,12/1/14 16:27,StreetInvest,GB-CHC-1127206,21,GB-CHC-1127206-GPAF,GPAF - PEDER,"To provide training and capacity building initiatives to 100 street workers and 156 key community stakeholders including the police and government officials, so they can protect the rights of street children and provide appropriate support to 5,000 street children in the Eastern Congo",1,,4/1/13,,,116211.64,0,0,0,,,,";Programme Diocesain D'Encradrement des Enfants de la Rue (Diocesan street child support programme, Archdiocese of Bukavu)",,CD,,,289,,,,15150,
1120,StreetInvest,felix.holman@streetinvest.org,en,GBP,12/1/14 16:27,StreetInvest,GB-CHC-1127206,21,GB-CHC-1127206-GPAF,"Protecting the rights of 5,000 street children in Eastern Congo",,2,,,,,0,0,0,0,,,,,,,,,,,,,,
1122,StreetInvest,felix.holman@streetinvest.org,en,GBP,12/1/14 16:27,StreetInvest,GB-CHC-1127206,21,GB-CHC-1127206-GPAF,Protecting the rights of 5000 street children in Eastern Congo,,,,,,,0,0,0,0,,,,,,,,,,,,,,
307,Developments In Literacy Trust UK,anjana@dil.org,en,GBP,4/23/14 9:14,Developments In Literacy Trust UK,GB-CHC-1122924,21,GB-CHC-1122924-GPAF1,"Technology Enabled Education & Training reaching 2,682 rural primary teachers, principals and students in Sindh and KPK provinces, Pakistan","This project is designed to achieve rapid growth of students entering and completing primary education in Pakistan. It creates a technology and internet enabled environment to cost-efficiently multiply opportunities for delivering quality education to rural primary level students and teachers, especially women. The project also acts as an incubator for other basic and modern services to reach areas previously inaccessible.",2,,4/1/13,3/31/16,,0,0,0,82206,;DFID,;Developments In Literacy Trust UK,;Developments In Literacy Trust UK,;Developments In Literacy,,PK,100,,,,"Technology for Education, teacher training, student project based learning",DAC,11120,100
399,Conciliation Resources,shamilton@c-r.org,en,GBP,8/15/14 11:34,Conciliation Resources,GB-CHC-1055436,21,GB-CHC-1055436-PPA,Programme Partnership Agreement,DFID Programme Partnership,2,,4/1/11,,,0,0,0,3509026.5,,,;Conciliation Resources,,,,,,,,,,,
761,Conciliation Resources,shamilton@c-r.org,en,GBP,8/15/14 11:30,Conciliation Resources,GB-CHC-1055436,21,GB-CHC-1055436-GTF,Governance and Transparency Fund,Governancy & Transparency Fund (CN003) : Increasing government accountability in conflict zones through public participation in policymaking,2,,9/1/08,,3/31/14,0,0,0,3000000.01,,,;Conciliation Resources,,,,,,,,,,,
366,Vision for a Nation Foundation,sebastian.ford@vfanf.org,en,GBP,9/9/14 10:19,Vision for a Nation Foundation,GB-CHC-1140123,21,GB-CHC-1140123-GPAF,"Nationwide primary eye care training of Health Centre nurses in Rwanda to provide free vision assessments to an estimated 425,000 people and 30,000 eyeglasses to those in need.","Nationwide primary eye care training of Health Centre nurses in Rwanda to provide free vision assessments to an estimated 425,000 people and 30,000 eyeglasses to those in need.",2,,9/3/12,,10/31/13,0,0,0,243417.91,;Department for International Development,,;Vision for a Nation Foundation,;Vision for a Nation Foundation,,RW,100,,,,,DAC,12181,100
365,Relief International UK,jamie.hall@ri.org,en,GBP,12/10/13 14:52,Relief International UK,GB-CHC-1098106,21,GB-CHC-1098106-GPAFSomalia,Enhanced Participation in Primary Education (EPPE),"The project will contribute to poverty reduction, sustainable development, and the improved well being of 16,800 children in Somalia through enhanced access to quality and protective education, with particular focus on girls. This will be achieved by (i) increasing access to universal primary education, (ii) improving the quality of education and retention rates; and (iii) building the capacity of local partners to equitably deliver primary educational services into the future.",2,,4/5/12,,4/4/15,889929,0,61159,126074,;DFID,,;Relief International UK,;Relief International UK,,SO,100,,,,,DAC,11220,100
367,Disability Rights Fund,ysera@disabilityrightsfund.org,en,USD,5/10/13 23:32,Disability Rights Fund,US-IRS-27-5026293,60,US-EIN-27-5026293-DFID,Disability Rights Fund,"With an impact of equal rights and opportunities and full participation in society for PWDs in the Global South, MENA, and Eastern Europe, the outcome of the present request is advancement of rights of persons with disabilities through the enhanced participation of the disability movement. Expected outputs of funding in target countries over the three-year period are 1) greater DPO participation in legislative, policy and program changes in accordance with the CRPD; 2) greater DPO participation in human rights monitoring at national and international levels; 3) a more diverse and representative disability movement, which includes the most marginalized; and 4) grantees resourced and capacitated to advocate for and monitor implementation of rights â€“ ultimately contributing to a society that fully includes all PWDs in every aspect of life, as envisioned by the CRPD, and thereby, enhances their quality of life. ;A marginalized minority, persons with disabilities (PWDs) make up a disproportionate percentage of the poor in the developing world (80% of all people with disabilities live in the developing world and there, make up 20% of the worldâ€™s poorest people). Still, disability has not yet been widely recognized as important to many national or international poverty reduction strategies (e.g., disability is not mentioned in many PRSPs or in the Millennium Development Goals). Because human rights and poverty are deeply connected , and â€œaddressing exclusion in all its aspects is key to eliminating poverty,â€ù enhancing the participation of representative organizations of persons with disabilities in the realization of rights can have both a direct and indirect impact on poverty within this community. ;DRF is a pooled fund, which combines the resources of multiple governmental and private donors, and in doing so, enables these donors to harmonize their efforts and provides them with an efficient way to reach organizations of marginalized populations outside their normal purview. DRF operates under common control with the Disability Rights Advocacy Fund, Inc. (DRAF) .",2,,4/1/13,3/31/16,,0,0,0,0,,,,;Disability Rights Fund,,,,Global,998,100,,DAC,15162,100
823,Cecily's Fund,liz@cecilysfund.org,en,GBP,1/30/15 16:49,Cecily's Fund,GB-CHC-1071660,21,GB-CHC-1071660-fs,Fresh Start: Re-entry to education and entrepreneurial skills training for vulnerable youth in Zambia,"This project offers a fresh start to highly vulnerable and orphaned Zambian youth, helping them to return to school and learn how to generate a sustainable income so that they have the opportunity to escape poverty. Emerging entrepreneurs will compete for start-up capital to realise their role in the development of Zambia.",2,,3/1/13,,,0,0,128198.73,0,;Department for International Development,,,;Afya Mzuri;BISO (Bwafwano Integrated Services Organisation);CHEP (Copperbelt Health Education Project);JAZ (Junior Achievement Zambia);Cecily's Fund,,ZM,100,,,,,DAC,11330,100
390,The Leprosy Mission England and Wales,rachelh@tlmew.org.uk,en,GBP,9/5/14 13:19,The Leprosy Mission England and Wales,GB-CHC-1050327,21,GB-CHC-1050327-GPAF,"Reducing the physical and social barriers faced by 2,000 people with disabilities in seven States and Regions in Myanmar and improving their livelihood opportunities","This initiative, taking place in 7 States and Regions in Myanmar (Burma), will lead to a reduction in the physical and social barriers faced by PwD, particularly those faced by women with disabilities. This will enable them to access livelihood opportunities, providing them with dignified work and an income of more than US$1 a day. By the end of the project 2,000 persons (65% women) with disabilities will increase earnings to >US$1 per day equivalent through safe, dignified work.",2,,4/1/13,3/31/16,,0,294607,17037.47,169591,,,,;The Leprosy Mission International Myanmar,Myanmar,MM,100,,,,"Access to livelihood opportunities for people with disabilities, providing them with dignified work and an income of more than US$1 a day. By the end of the project 2,000 persons (65% women) with disabilities will increase earnings to >US$1 per day equivalent through safe, dignified work.",DAC,16010,100
1092,International Planned Parenthood Federation,ibriggs@ippf.org,en,USD,12/1/14 17:10,International Planned Parenthood Federation,GB-CHC-21023,21,GB-CHC-21023-Support - Arab World,Arab World regional support provided by the Tunis office,The costs incurred by the Arab World Regional Office of providing technical assistance and support to Member Associations,2,,1/1/12,,,0,0,5822263,0,;International Planned Parenthood Federation,,,,,,,Arab World,189,,Reproductive health care,DAC,13020,
